n,VecSize,sim,CompileTime,KeyGenerationTime,EncryptionTime,ExecutionTime,DecryptionTime,ReferenceExecutionTime,MSE
1,16,0,3.4654149785637856,75.40693297050893,9.919378906488419,14.468494104221463,4.382279003039002,0.11689914390444756,3.151260800959521e-08
1,16,1,3.483473090454936,50.60877907089889,9.561214130371809,13.115284033119678,4.384730942547321,0.11482485570013523,5.1790976260678416e-08
1,16,2,3.490246133878827,49.265946028754115,9.667233098298311,13.254440855234861,4.413215909153223,0.11599203571677208,4.373260676504134e-08
1,16,3,3.500480903312564,47.265621135011315,9.643204975873232,13.201208086684346,4.18835086748004,0.10805204510688782,2.4811752920358543e-08
1,16,4,3.474889090284705,46.935922000557184,9.54268197529018,12.963701970875263,4.209798062220216,0.11267210356891155,1.4949137971472497e-08
1,16,5,3.4617299679666758,50.46320799738169,9.249969152733684,12.782593024894595,4.3071850668638945,0.12615695595741272,4.303384433412268e-09
1,16,6,3.7037150468677282,48.16077393479645,9.273785864934325,12.885014060884714,4.284349037334323,0.11298689059913158,8.200842818280819e-09
1,16,7,3.3433260396122932,48.63005597144365,9.559460915625095,12.613939819857478,4.173089982941747,0.1263539306819439,3.531776959493073e-08
1,16,8,2.807073062285781,48.044206108897924,9.322169004008174,12.832449981942773,4.211480030789971,0.11566700413823128,4.6110440681733126e-08
1,16,9,3.071209881454706,46.98305600322783,9.452872909605503,12.768346117809415,4.387618973851204,0.1153161283582449,2.534053341095853e-08
1,16,10,3.0793731566518545,51.467200042679906,9.621656965464354,13.077195966616273,4.39210282638669,0.1226689200848341,4.761569701649889e-08
1,16,11,3.070667153224349,46.93437786772847,9.61336400359869,13.17474595271051,4.412763984873891,0.11633802205324173,1.1527195169447279e-08
1,16,12,3.4461012110114098,49.917895114049315,9.5214678440243,13.300743186846375,4.354425007477403,0.1217119861394167,4.439532945356516e-08
1,16,13,3.4717819653451443,50.879017915576696,9.65984188951552,12.92585302144289,4.21076500788331,0.1100730150938034,1.6285520042190966e-08
1,16,14,3.465307177975774,50.61520705930889,9.576149052008986,13.157776091247797,4.402306862175465,0.11875806376338005,1.6552457171378934e-08
1,16,15,3.4831289667636156,50.38147699087858,9.471684927120805,12.662294087931514,4.3859470169991255,0.11591403745114803,3.2439107308363763e-09
1,16,16,3.465374931693077,47.918715979903936,9.270919021219015,12.892781058326364,4.420604091137648,0.11428305879235268,1.6082930391972507e-08
1,16,17,3.4879690501838923,50.56650401093066,9.751917095854878,13.152907136827707,4.391258815303445,0.12057204730808735,1.2295284483363652e-08
1,16,18,3.470153082162142,47.594851115718484,9.609393076971173,13.134174980223179,4.397987853735685,0.11998414993286133,1.9383409026674226e-08
1,16,19,3.104883013293147,47.33085702173412,9.578249882906675,13.034770032390952,4.385106964036822,0.11429190635681152,2.898336967777451e-08
1,16,20,2.7739189099520445,50.06465804763138,9.56304999999702,13.058867072686553,4.373494070023298,0.14084205031394958,2.5560801886168056e-08
1,16,21,3.0605699867010117,49.749265890568495,9.555235039442778,13.129789149388671,4.329395014792681,0.11873804032802582,9.386762759587863e-08
1,16,22,3.482287051156163,48.624660121276975,9.153940016403794,12.74545188061893,4.3286539148539305,0.11486397124826908,7.191282325473228e-08
1,16,23,2.690143883228302,48.65873511880636,9.27576213143766,12.805790174752474,4.245324991643429,0.11771195568144321,1.540596966955134e-08
1,16,24,3.4735428635030985,48.87867392972112,9.160038083791733,12.744047911837697,4.191552055999637,0.10902900248765945,1.0996478076782622e-08
1,16,25,3.4449431113898754,50.58492696844041,9.640272939577699,13.24445498175919,4.425195045769215,0.11804094538092613,2.0913361073093384e-08
1,16,26,3.4645861014723778,50.127388909459114,9.543099906295538,13.124875025823712,4.268686985597014,0.10750791989266872,1.2281755368557649e-08
1,16,27,3.475731937214732,48.79244300536811,9.33199399150908,12.99411803483963,4.407783038914204,0.11713802814483643,2.726027859753652e-08
1,16,28,3.4835180267691612,46.19679506868124,9.595914976671338,13.177717104554176,4.3990761041641235,0.12294691987335682,7.875871069062484e-08
1,16,29,3.290510969236493,47.50891705043614,9.601620025932789,13.168076053261757,4.456398077309132,0.1209271140396595,3.11533756001391e-08
1,16,30,3.4917520824819803,50.9988060221076,9.64686693623662,13.302322942763567,4.398746881633997,0.1150849275290966,2.9333517701156706e-08
1,16,31,3.499648068100214,48.9737568423152,9.499647188931704,13.222238048911095,4.372798837721348,0.11812103912234306,1.09853016842893e-08
1,16,32,3.2883649691939354,46.601459151133895,9.522337932139635,13.04362597875297,4.307336173951626,0.11908705346286297,1.7465964304835777e-08
1,16,33,3.4845739137381315,47.568826004862785,9.537101024761796,12.632739031687379,4.336636047810316,0.10952097363770008,2.879820761952634e-08
1,16,34,2.5649990420788527,44.493029126897454,9.379770141094923,12.611615937203169,4.456115188077092,0.11314498260617256,2.6912770035804745e-08
1,16,35,3.449565963819623,46.66463006287813,9.168452816084027,12.566525023430586,4.170172847807407,0.10694516822695732,5.002284962336812e-08
1,16,36,2.3297870066016912,44.52209593728185,9.55672818236053,12.719396036118269,4.200947005301714,0.11705909855663776,9.741566349056052e-09
1,16,37,3.0893119983375072,46.64825391955674,9.179921122267842,13.002783991396427,4.182741045951843,0.10829116217792034,2.3053766115719743e-08
1,16,38,3.4896540455520153,50.39418302476406,9.702919982373714,12.585978023707867,4.2022280395030975,0.10879384353756905,2.7356696298324303e-08
1,16,39,2.5317471008747816,46.13860906101763,9.677156107500196,13.197398977354169,4.411343019455671,0.12966617941856384,5.569461437383599e-08
1,16,40,2.633933909237385,48.78119099885225,9.525399887934327,13.22680409066379,4.401468904688954,0.12655300088226795,1.519930133074064e-07
1,16,41,3.422863082960248,51.33907403796911,9.602541103959084,13.013496994972229,4.404311999678612,0.12431805953383446,4.779400456548041e-08
1,16,42,3.4724390134215355,47.65581293031573,9.64733399450779,13.294039061293006,4.385160049423575,0.11686095967888832,8.949608601547086e-08
1,16,43,3.4747871104627848,50.283907912671566,9.423654992133379,12.560241157189012,4.281242843717337,0.10588509030640125,1.39904715160532e-07
1,16,44,3.4691200125962496,50.118455896154046,9.462028043344617,13.183943927288055,4.430311033502221,0.12216810137033463,3.125334281111315e-08
1,16,45,3.493569092825055,50.817119888961315,9.564280044287443,13.215446844696999,4.418658092617989,0.11291913688182831,2.6425881995238477e-08
1,16,46,3.4992368891835213,50.23698089644313,9.629656793549657,13.120383955538273,4.409082932397723,0.12014503590762615,5.2623510286267415e-08
1,16,47,3.4613388124853373,50.99261598661542,9.611339075490832,13.152631931006908,4.315937170758843,0.11260993778705597,6.584337714758041e-09
1,16,48,3.467272035777569,47.68446506932378,9.731760015711188,12.837006011977792,4.197412868961692,0.11116289533674717,4.487222754714164e-08
1,16,49,2.5593999307602644,49.37870800495148,9.585815947502851,12.726393062621355,4.454063018783927,0.11522998102009296,6.069108237429137e-08
1,16,50,3.1845460180193186,46.76795797422528,9.277203818783164,12.784693157300353,4.211433930322528,0.11408189311623573,1.7306208145772008e-08
1,16,51,3.098555142059922,49.63942710310221,9.320079814642668,13.175125000998378,4.397522890940309,0.11796713806688786,1.874402269785081e-08
1,16,52,2.5650900788605213,44.52975210733712,9.568816982209682,13.146613957360387,4.389519104734063,0.11506117880344391,4.424477240945052e-08
1,16,53,3.084880067035556,50.44753313995898,9.651021100580692,13.197449035942554,4.397573880851269,0.12847501784563065,1.8792395464748112e-08
1,16,54,3.5010071005672216,50.35717389546335,9.559372905641794,13.105542166158557,4.391313996165991,0.11502904817461967,3.778218094150644e-08
1,16,55,3.4648841246962547,47.056542010977864,9.593266993761063,13.044408988207579,4.467644961550832,0.11992896907031536,2.4967047020179792e-08
1,16,56,3.2377601601183414,47.02358413487673,10.11239504441619,13.11157294549048,4.416768904775381,0.11766212992370129,8.295387071725034e-08
1,16,57,3.4670208115130663,50.2458019182086,9.645452024415135,13.099131872877479,4.38899383880198,0.13629510067403316,8.003360447078372e-08
1,16,58,2.792584942653775,49.695011926814914,9.645398007705808,13.025323860347271,4.337797872722149,0.10799895972013474,4.358701324759286e-08
1,16,59,3.2096339855343103,48.3343000523746,9.245996130630374,13.061668956652284,4.392809001728892,0.11634919792413712,1.9429497014398926e-08
1,16,60,2.541514113545418,45.15794990584254,9.405408054590225,13.0739810410887,4.4379401952028275,0.1491799484938383,1.8141065798922555e-08
1,16,61,2.5455148424953222,49.40450587309897,9.53627284616232,13.164005940780044,4.390641814097762,0.12576603330671787,1.3496723451628817e-08
1,16,62,2.5357480626553297,49.08806597813964,9.271442890167236,12.787400977686048,4.261777037754655,0.11632801033556461,1.511310982712493e-08
1,16,63,3.4367740154266357,50.792098976671696,9.085655212402344,13.139283983036876,4.306732909753919,0.11633499525487423,4.2690374749466505e-08
1,16,64,2.5453551206737757,45.049156062304974,9.538166923448443,13.068157015368342,4.20306297019124,0.11867214925587177,4.0017311595354633e-08
1,16,65,3.4546300303190947,51.64594599045813,9.541301056742668,12.652507051825523,4.186079138889909,0.10793190449476242,4.947373220430058e-09
1,16,66,3.4556430764496326,49.99766196124256,9.55786113627255,12.978920014575124,4.19722287915647,0.11783000081777573,2.1751323282727042e-08
1,16,67,2.525703050196171,44.820427894592285,9.56705305725336,13.18153808824718,4.374792100861669,0.11596991680562496,2.0779166148879047e-08
1,16,68,3.4913718700408936,49.73278404213488,9.394470835104585,12.771434150636196,4.308072850108147,0.11552008800208569,1.3383744830722412e-08
1,16,69,3.4418110735714436,46.00249696522951,9.255171054974198,13.195340055972338,4.420683020725846,0.12595090083777905,4.786356891933949e-08
1,16,70,3.015067894011736,47.706636134535074,9.592547081410885,13.19037820212543,4.435341106727719,0.11769100092351437,1.1317191864360504e-08
1,16,71,3.494837088510394,50.44833989813924,9.593844879418612,13.28818709589541,4.39095008186996,0.12221094220876694,7.333417897572544e-08
1,16,72,3.4945199731737375,49.62180694565177,9.70589485950768,13.273776043206453,4.3915919959545135,0.12192386202514172,2.7607920083905627e-08
1,16,73,3.4501650370657444,49.77210098877549,9.599277982488275,13.310529058799148,4.42269304767251,0.12481817975640297,1.827826940185202e-08
1,16,74,3.468056907877326,50.227294908836484,9.574000025168061,13.248996110633016,4.426429979503155,0.12285611592233181,2.605043785454103e-08
1,16,75,3.454132005572319,47.731801867485046,9.633935056626797,13.191113015636802,4.3831029906868935,0.11747400276362896,8.96025745871547e-08
1,16,76,3.4518069587647915,49.43530890159309,9.676238056272268,13.157716952264309,4.389567067846656,0.11533009819686413,2.404462426475787e-08
